-125.673569,-125.662660,-125.827915
-125.673569,-125.839363,-125.827915
-125.497370,-125.673569,-125.662660
-124.678109,-124.670445,-124.835887
-124.678109,-124.844093,-124.835887
-124.512100,-124.504977,-124.670445
-124.512100,-124.678109,-124.670445
-124.346067,-124.339486,-124.504977
-124.346067,-124.512100,-124.504977
-124.346067,-124.173974,-124.339486
-127.642866,-127.625679,-127.789844
-127.642866,-127.807558,-127.789844
-127.478118,-127.461459,-127.625679
-127.478118,-127.642866,-127.625679
-127.313316,-127.297185,-127.461459
-127.313316,-127.478118,-127.461459
-127.148460,-127.132858,-127.297185
-127.148460,-127.313316,-127.297185
-126.983553,-126.968481,-127.132858
-126.983553,-127.148460,-127.132858
-126.818597,-126.804055,-126.968481
-126.818597,-126.983553,-126.968481
-126.653593,-126.639582,-126.804055
-126.653593,-126.818597,-126.804055
-126.488542,-126.475063,-126.639582
-126.488542,-126.653593,-126.639582
-126.323448,-126.310501,-126.475063
-126.323448,-126.488542,-126.475063
-126.158311,-126.145897,-126.310501
-126.158311,-126.323448,-126.310501
-125.993132,-125.981252,-126.145897
-125.993132,-126.158311,-126.145897
-125.827915,-125.816568,-125.981252
-125.827915,-125.993132,-125.981252
-125.662660,-125.651848,-125.816568
-125.662660,-125.827915,-125.816568
-125.497370,-125.487093,-125.651848
-125.497370,-125.662660,-125.651848
-125.332046,-125.322304,-125.487093
-125.332046,-125.497370,-125.487093
-125.166689,-125.157483,-125.322304
-125.166689,-125.332046,-125.322304
-125.001302,-124.992632,-125.157483
-125.001302,-125.166689,-125.157483
-124.835887,-124.827753,-124.992632
-124.835887,-125.001302,-124.992632
-124.670445,-124.662848,-124.827753
-124.670445,-124.835887,-124.827753
-124.504977,-124.497918,-124.662848
-124.504977,-124.670445,-124.662848
-124.339486,-124.332964,-124.497918
-124.339486,-124.504977,-124.497918
-124.173974,-124.167990,-124.332964
-124.173974,-124.339486,-124.332964
-124.008442,-124.002996,-124.167990
-124.008442,-124.173974,-124.167990
-123.842892,-123.837984,-124.002996
-123.842892,-124.008442,-124.002996
-123.842892,-123.672956,-123.837984
-127.625679,-127.608643,-127.772285
-127.625679,-127.789844,-127.772285
-127.461459,-127.444946,-127.608643
-127.461459,-127.625679,-127.608643
-127.297185,-127.281195,-127.444946
-127.297185,-127.461459,-127.444946
-127.132858,-127.117393,-127.281195
-127.132858,-127.297185,-127.281195
-126.968481,-126.953541,-127.117393
-126.968481,-127.132858,-127.117393
-126.804055,-126.789641,-126.953541
-126.804055,-126.968481,-126.953541
-126.639582,-126.625694,-126.789641
-126.639582,-126.804055,-126.789641
-126.475063,-126.461703,-126.625694
-126.475063,-126.639582,-126.625694
-126.310501,-126.297668,-126.461703
-126.310501,-126.475063,-126.461703
-126.145897,-126.133592,-126.297668
-126.145897,-126.310501,-126.297668
-125.981252,-125.969476,-126.133592
-125.981252,-126.145897,-126.133592
-125.816568,-125.805322,-125.969476
-125.816568,-125.981252,-125.969476
-125.651848,-125.641131,-125.805322
-125.651848,-125.816568,-125.805322
-125.487093,-125.476906,-125.641131
-125.487093,-125.651848,-125.641131
-125.322304,-125.312647,-125.476906
-125.322304,-125.487093,-125.476906
-125.157483,-125.148358,-125.312647
-125.157483,-125.322304,-125.312647
-124.992632,-124.984038,-125.148358
-124.992632,-125.157483,-125.148358
-124.827753,-124.819691,-124.984038
-124.827753,-124.992632,-124.984038
-124.662848,-124.655318,-124.819691
-124.662848,-124.827753,-124.819691
-124.497918,-124.490920,-124.655318
-124.497918,-124.662848,-124.655318
-124.332964,-124.326500,-124.490920
-124.332964,-124.497918,-124.490920
-124.167990,-124.162058,-124.326500
-124.167990,-124.332964,-124.326500
-124.002996,-123.997598,-124.162058
-124.002996,-124.167990,-124.162058
-123.837984,-123.833119,-123.997598
-123.837984,-124.002996,-123.997598
-123.672956,-123.668625,-123.833119
-123.672956,-123.837984,-123.833119
-123.507914,-123.504117,-123.668625
-123.507914,-123.672956,-123.668625
-123.342859,-123.339597,-123.504117
-123.342859,-123.507914,-123.504117
-123.177794,-123.175065,-123.339597
-123.177794,-123.342859,-123.339597
-123.177794,-123.010526,-123.175065
-127.608643,-127.772285,-127.591756
-127.444946,-127.428577,-127.591756
-127.444946,-127.608643,-127.591756
-127.281195,-127.265346,-127.428577
-127.281195,-127.444946,-127.428577
-127.117393,-127.102064,-127.265346
-127.117393,-127.281195,-127.265346
-126.953541,-126.938733,-127.102064
-126.953541,-127.117393,-127.102064
-126.789641,-126.775354,-126.938733
-126.789641,-126.953541,-126.938733
-126.625694,-126.611929,-126.775354
-126.625694,-126.789641,-126.775354
-126.461703,-126.448460,-126.611929
-126.461703,-126.625694,-126.611929
-126.297668,-126.284948,-126.448460
-126.297668,-126.461703,-126.448460
-126.133592,-126.121395,-126.284948
-126.133592,-126.297668,-126.284948
-125.969476,-125.957803,-126.121395
-125.969476,-126.133592,-126.121395
-125.805322,-125.794174,-125.957803
-125.805322,-125.969476,-125.957803
-125.641131,-125.630508,-125.794174
-125.641131,-125.805322,-125.794174
-125.476906,-125.466808,-125.630508
-125.476906,-125.641131,-125.630508
-125.312647,-125.303076,-125.466808
-125.312647,-125.476906,-125.466808
-125.148358,-125.139313,-125.303076
-125.148358,-125.312647,-125.303076
-124.984038,-124.975520,-125.139313
-124.984038,-125.148358,-125.139313
-124.819691,-124.811700,-124.975520
-124.819691,-124.984038,-124.975520
-124.655318,-124.647854,-124.811700
-124.655318,-124.819691,-124.811700
-124.490920,-124.483984,-124.647854
-124.490920,-124.655318,-124.647854
-124.326500,-124.320092,-124.483984
-124.326500,-124.490920,-124.483984
-124.162058,-124.156179,-124.320092
-124.162058,-124.326500,-124.320092
-123.997598,-123.992247,-124.156179
-123.997598,-124.162058,-124.156179
-123.833119,-123.828298,-123.992247
-123.833119,-123.997598,-123.992247
-123.668625,-123.664333,-123.828298
-123.668625,-123.833119,-123.828298
-123.504117,-123.500354,-123.664333
-123.504117,-123.668625,-123.664333
-123.339597,-123.336363,-123.500354
-123.339597,-123.504117,-123.500354
-123.175065,-123.172361,-123.336363
-123.175065,-123.339597,-123.336363
-123.010526,-123.008351,-123.172361
-123.010526,-123.175065,-123.172361
-122.845978,-122.844334,-123.008351
-122.845978,-123.010526,-123.008351
-122.681426,-122.680311,-122.844334
-122.681426,-122.845978,-122.844334
-122.516285,-122.681426,-122.680311
-127.428577,-127.412352,-127.575016
-127.428577,-127.591756,-127.575016
-127.265346,-127.249635,-127.412352
-127.265346,-127.428577,-127.412352
-127.102064,-127.086869,-127.249635
-127.102064,-127.265346,-127.249635
-126.938733,-126.924053,-127.086869
-126.938733,-127.102064,-127.086869
-126.775354,-126.761191,-126.924053
-126.775354,-126.938733,-126.924053
-126.611929,-126.598284,-126.761191
-126.611929,-126.775354,-126.761191
-126.448460,-126.435333,-126.598284
-126.448460,-126.611929,-126.598284
-126.284948,-126.272339,-126.435333
-126.284948,-126.448460,-126.435333
-126.121395,-126.109306,-126.272339
-126.121395,-126.284948,-126.272339
-125.957803,-125.946233,-126.109306
-125.957803,-126.121395,-126.109306
-125.794174,-125.783124,-125.946233
-125.794174,-125.957803,-125.946233
-125.630508,-125.619979,-125.783124
-125.630508,-125.794174,-125.783124
-125.466808,-125.456800,-125.619979
-125.466808,-125.630508,-125.619979
-125.303076,-125.293589,-125.456800
-125.303076,-125.466808,-125.456800
-125.139313,-125.130347,-125.293589
-125.139313,-125.303076,-125.293589
-124.975520,-124.967077,-125.130347
-124.975520,-125.139313,-125.130347
-124.811700,-124.803779,-124.967077
-124.811700,-124.975520,-124.967077
-124.647854,-124.640456,-124.803779
-124.647854,-124.811700,-124.803779
-124.483984,-124.477110,-124.640456
-124.483984,-124.647854,-124.640456
-124.320092,-124.313741,-124.477110
-124.320092,-124.483984,-124.477110
-124.156179,-124.150351,-124.313741
-124.156179,-124.320092,-124.313741
-123.992247,-123.986943,-124.150351
-123.992247,-124.156179,-124.150351
-123.828298,-123.823518,-123.986943
-123.828298,-123.992247,-123.986943
-123.664333,-123.660078,-123.823518
-123.664333,-123.828298,-123.823518
-123.500354,-123.496623,-123.660078
-123.500354,-123.664333,-123.660078
-123.336363,-123.333157,-123.496623
-123.336363,-123.500354,-123.496623
-123.172361,-123.169680,-123.333157
-123.172361,-123.336363,-123.333157
-123.008351,-123.006195,-123.169680
-123.008351,-123.172361,-123.169680
-122.844334,-122.842703,-123.006195
-122.844334,-123.008351,-123.006195
-122.680311,-122.679206,-122.842703
-122.680311,-122.844334,-122.842703
-122.516285,-122.515705,-122.679206
-122.516285,-122.680311,-122.679206
-122.352256,-122.352202,-122.515705
-122.352256,-122.516285,-122.515705
-122.188228,-122.188699,-122.352202
-122.188228,-122.352256,-122.352202
-122.025197,-122.188228,-122.188699
-127.412352,-127.575016,-127.396268
-127.249635,-127.234061,-127.396268
-127.249635,-127.412352,-127.396268
-127.086869,-127.071806,-127.234061
-127.086869,-127.249635,-127.234061
-126.924053,-126.909502,-127.071806
-126.924053,-127.086869,-127.071806
-126.761191,-126.747152,-126.909502
-126.761191,-126.924053,-126.909502
-126.598284,-126.584758,-126.747152
-126.598284,-126.761191,-126.747152
-126.435333,-126.422320,-126.584758
-126.435333,-126.598284,-126.584758
-126.272339,-126.259841,-126.422320
-126.272339,-126.435333,-126.422320
-126.109306,-126.097322,-126.259841
-126.109306,-126.272339,-126.259841
-125.946233,-125.934764,-126.097322
-125.946233,-126.109306,-126.097322
-125.783124,-125.772170,-125.934764
-125.783124,-125.946233,-125.934764
-125.619979,-125.609541,-125.772170
-125.619979,-125.783124,-125.772170
-125.456800,-125.446878,-125.609541
-125.456800,-125.619979,-125.609541
-125.293589,-125.284184,-125.446878
-125.293589,-125.456800,-125.446878
-125.130347,-125.121460,-125.284184
-125.130347,-125.293589,-125.284184
-124.967077,-124.958707,-125.121460
-124.967077,-125.130347,-125.121460
-124.803779,-124.795928,-124.958707
-124.803779,-124.967077,-124.958707
-124.640456,-124.633123,-124.795928
-124.640456,-124.803779,-124.795928
-124.477110,-124.470295,-124.633123
-124.477110,-124.640456,-124.633123
-124.313741,-124.307445,-124.470295
-124.313741,-124.477110,-124.470295
-124.150351,-124.144575,-124.307445
-124.150351,-124.313741,-124.307445
-123.986943,-123.981686,-124.144575
-123.986943,-124.150351,-124.144575
-123.823518,-123.818781,-123.981686
-123.823518,-123.986943,-123.981686
-123.660078,-123.655860,-123.818781
-123.660078,-123.823518,-123.818781
-123.496623,-123.492926,-123.655860
-123.496623,-123.660078,-123.655860
-123.333157,-123.329980,-123.492926
-123.333157,-123.496623,-123.492926
-123.169680,-123.167023,-123.329980
-123.169680,-123.333157,-123.329980
-123.006195,-123.004059,-123.167023
-123.006195,-123.169680,-123.167023
-122.842703,-122.841087,-123.004059
-122.842703,-123.006195,-123.004059
-122.679206,-122.678110,-122.841087
-122.679206,-122.842703,-122.841087
-122.515705,-122.515130,-122.678110
-122.515705,-122.679206,-122.678110
-122.352202,-122.352148,-122.515130
-122.352202,-122.515705,-122.515130
-122.188699,-122.189165,-122.352148
-122.188699,-122.352202,-122.352148
-122.025197,-122.026184,-122.189165
-122.025197,-122.188699,-122.189165
-122.025197,-121.863207,-122.026184
-127.234061,-127.218623,-127.380323
-127.234061,-127.396268,-127.380323
-127.071806,-127.056874,-127.218623
-127.071806,-127.234061,-127.218623
-126.909502,-126.895078,-127.056874
-126.909502,-127.071806,-127.056874
-126.747152,-126.733236,-126.895078
-126.747152,-126.909502,-126.895078
-126.584758,-126.571350,-126.733236
-126.584758,-126.747152,-126.733236
-126.422320,-126.409421,-126.571350
-126.422320,-126.584758,-126.571350
-126.259841,-126.247451,-126.409421
-126.259841,-126.422320,-126.409421
-126.097322,-126.085442,-126.247451
-126.097322,-126.259841,-126.247451
-125.934764,-125.923395,-126.085442
-125.934764,-126.097322,-126.085442
-125.772170,-125.761312,-125.923395
-125.772170,-125.934764,-125.923395
-125.609541,-125.599194,-125.761312
-125.609541,-125.772170,-125.761312
-125.446878,-125.437044,-125.599194
-125.446878,-125.609541,-125.599194
-125.284184,-125.274862,-125.437044
-125.284184,-125.446878,-125.437044
-125.121460,-125.112651,-125.274862
-125.121460,-125.284184,-125.274862
-124.958707,-124.950411,-125.112651
-124.958707,-125.121460,-125.112651
-124.795928,-124.788145,-124.950411
-124.795928,-124.958707,-124.950411
-124.633123,-124.625854,-124.788145
-124.633123,-124.795928,-124.788145
-124.470295,-124.463540,-124.625854
-124.470295,-124.633123,-124.625854
-124.307445,-124.301204,-124.463540
-124.307445,-124.470295,-124.463540
-124.144575,-124.138849,-124.301204
-124.144575,-124.307445,-124.301204
-123.981686,-123.976475,-124.138849
-123.981686,-124.144575,-124.138849
-123.818781,-123.814085,-123.976475
-123.818781,-123.981686,-123.976475
-123.655860,-123.651679,-123.814085
-123.655860,-123.818781,-123.814085
-123.492926,-123.489260,-123.651679
-123.492926,-123.655860,-123.651679
-123.329980,-123.326830,-123.489260
-123.329980,-123.492926,-123.489260
-123.167023,-123.164390,-123.326830
-123.167023,-123.329980,-123.326830
-123.004059,-123.001941,-123.164390
-123.004059,-123.167023,-123.164390
-122.841087,-122.839485,-123.001941
-122.841087,-123.004059,-123.001941
-122.678110,-122.677024,-122.839485
-122.678110,-122.841087,-122.839485
-122.515130,-122.514560,-122.677024
-122.515130,-122.678110,-122.677024
-122.352148,-122.352094,-122.514560
-122.352148,-122.515130,-122.514560
-122.189165,-122.189627,-122.352094
-122.189165,-122.352148,-122.352094
-122.026184,-122.027163,-122.189627
-122.026184,-122.189165,-122.189627
-121.863207,-121.864701,-122.027163
-121.863207,-122.026184,-122.027163
-121.863207,-121.702244,-121.864701
-127.056874,-127.218623,-127.042072
-126.895078,-126.880779,-127.042072
-126.895078,-127.056874,-127.042072
-126.733236,-126.719440,-126.880779
-126.733236,-126.895078,-126.880779
-126.571350,-126.558058,-126.719440
-126.571350,-126.733236,-126.719440
-126.409421,-126.396634,-126.558058
-126.409421,-126.571350,-126.558058
-126.247451,-126.235169,-126.396634
-126.247451,-126.409421,-126.396634
-126.085442,-126.073666,-126.235169
-126.085442,-126.247451,-126.235169
-125.923395,-125.912125,-126.073666
-125.923395,-126.085442,-126.073666
-125.761312,-125.750549,-125.912125
-125.761312,-125.923395,-125.912125
-125.599194,-125.588938,-125.750549
-125.599194,-125.761312,-125.750549
-125.437044,-125.427295,-125.588938
-125.437044,-125.599194,-125.588938
-125.274862,-125.265621,-125.427295
-125.274862,-125.437044,-125.427295
-125.112651,-125.103918,-125.265621
-125.112651,-125.274862,-125.265621
-124.950411,-124.942187,-125.103918
-124.950411,-125.112651,-125.103918
-124.788145,-124.780430,-124.942187
-124.788145,-124.950411,-124.942187
-124.625854,-124.618648,-124.780430
-124.625854,-124.788145,-124.780430
-124.463540,-124.456844,-124.618648
-124.463540,-124.625854,-124.618648
-124.301204,-124.295018,-124.456844
-124.301204,-124.463540,-124.456844
-124.138849,-124.133173,-124.295018
-124.138849,-124.301204,-124.295018
-123.976475,-123.971309,-124.133173
-123.976475,-124.138849,-124.133173
-123.814085,-123.809430,-123.971309
-123.814085,-123.976475,-123.971309
-123.651679,-123.647535,-123.809430
-123.651679,-123.814085,-123.809430
-123.489260,-123.485627,-123.647535
-123.489260,-123.651679,-123.647535
-123.326830,-123.323708,-123.485627
-123.326830,-123.489260,-123.485627
-123.164390,-123.161779,-123.323708
-123.164390,-123.326830,-123.323708
-123.001941,-122.999841,-123.161779
-123.001941,-123.164390,-123.161779
-122.839485,-122.837897,-122.999841
-122.839485,-123.001941,-122.999841
-122.677024,-122.675948,-122.837897
-122.677024,-122.839485,-122.837897
-122.514560,-122.513995,-122.675948
-122.514560,-122.677024,-122.675948
-122.352094,-122.352040,-122.513995
-122.352094,-122.514560,-122.513995
-122.189627,-122.190086,-122.352040
-122.189627,-122.352094,-122.352040
-122.027163,-122.028133,-122.190086
-122.027163,-122.189627,-122.190086
-121.864701,-121.866182,-122.028133
-121.864701,-122.027163,-122.028133
-121.702244,-121.704237,-121.866182
-121.702244,-121.864701,-121.866182
-121.702244,-121.542298,-121.704237
-126.880779,-127.042072,-126.866604
-126.719440,-126.705764,-126.866604
-126.719440,-126.880779,-126.866604
-126.558058,-126.544882,-126.705764
-126.558058,-126.719440,-126.705764
-126.396634,-126.383958,-126.544882
-126.396634,-126.558058,-126.544882
-126.235169,-126.222994,-126.383958
-126.235169,-126.396634,-126.383958
-126.073666,-126.061992,-126.222994
-126.073666,-126.235169,-126.222994
-125.912125,-125.900953,-126.061992
-125.912125,-126.073666,-126.061992
-125.750549,-125.739879,-125.900953
-125.750549,-125.912125,-125.900953
-125.588938,-125.578771,-125.739879
-125.588938,-125.750549,-125.739879
-125.427295,-125.417631,-125.578771
-125.427295,-125.588938,-125.578771
-125.265621,-125.256460,-125.417631
-125.265621,-125.427295,-125.417631
-125.103918,-125.095261,-125.256460
-125.103918,-125.265621,-125.256460
-124.942187,-124.934034,-125.095261
-124.942187,-125.103918,-125.095261
-124.780430,-124.772782,-124.934034
-124.780430,-124.942187,-124.934034
-124.618648,-124.611505,-124.772782
-124.618648,-124.780430,-124.772782
-124.456844,-124.450206,-124.611505
-124.456844,-124.618648,-124.611505
-124.295018,-124.288886,-124.450206
-124.295018,-124.456844,-124.450206
-124.133173,-124.127546,-124.288886
-124.133173,-124.295018,-124.288886
-123.971309,-123.966189,-124.127546
-123.971309,-124.133173,-124.127546
-123.809430,-123.804815,-123.966189
-123.809430,-123.971309,-123.966189
-123.647535,-123.643427,-123.804815
-123.647535,-123.809430,-123.804815
-123.485627,-123.482025,-123.643427
-123.485627,-123.647535,-123.643427
-123.323708,-123.320613,-123.482025
-123.323708,-123.485627,-123.482025
-123.161779,-123.159190,-123.320613
-123.161779,-123.323708,-123.320613
-122.999841,-122.997760,-123.159190
-122.999841,-123.161779,-123.159190
-122.837897,-122.836323,-122.997760
-122.837897,-122.999841,-122.997760
-122.675948,-122.674880,-122.836323
-122.675948,-122.837897,-122.836323
-122.513995,-122.513435,-122.674880
-122.513995,-122.675948,-122.674880
-122.352040,-122.351988,-122.513435
-122.352040,-122.513995,-122.513435
-122.190086,-122.190540,-122.351988
-122.190086,-122.352040,-122.351988
-122.028133,-122.029094,-122.190540
-122.028133,-122.190086,-122.190540
-121.866182,-121.867651,-122.029094
-121.866182,-122.028133,-122.029094
-121.704237,-121.706213,-121.867651
-121.704237,-121.866182,-121.867651
-121.542298,-121.544781,-121.706213
-121.542298,-121.704237,-121.706213
-121.383356,-121.542298,-121.544781
-126.705764,-126.866604,-126.692207
-126.544882,-126.531819,-126.692207
-126.544882,-126.705764,-126.692207
-126.383958,-126.371391,-126.531819
-126.383958,-126.544882,-126.531819
-126.222994,-126.210924,-126.371391
-126.222994,-126.383958,-126.371391
-126.061992,-126.050419,-126.210924
-126.061992,-126.222994,-126.210924
-125.900953,-125.889877,-126.050419
-125.900953,-126.061992,-126.050419
-125.739879,-125.729301,-125.889877
-125.739879,-125.900953,-125.889877
-125.578771,-125.568691,-125.729301
-125.578771,-125.739879,-125.729301
-125.417631,-125.408050,-125.568691
-125.417631,-125.578771,-125.568691
-125.256460,-125.247379,-125.408050
-125.256460,-125.417631,-125.408050
-125.095261,-125.086679,-125.247379
-125.095261,-125.256460,-125.247379
-124.934034,-124.925952,-125.086679
-124.934034,-125.095261,-125.086679
-124.772782,-124.765200,-124.925952
-124.772782,-124.934034,-124.925952
-124.611505,-124.604424,-124.765200
-124.611505,-124.772782,-124.765200
-124.450206,-124.443625,-124.604424
-124.450206,-124.611505,-124.604424
-124.288886,-124.282806,-124.443625
-124.288886,-124.450206,-124.443625
-124.127546,-124.121968,-124.282806
-124.127546,-124.288886,-124.282806
-123.966189,-123.961112,-124.121968
-123.966189,-124.127546,-124.121968
-123.804815,-123.800240,-123.961112
-123.804815,-123.966189,-123.961112
-123.643427,-123.639354,-123.800240
-123.643427,-123.804815,-123.800240
-123.482025,-123.478455,-123.639354
-123.482025,-123.643427,-123.639354
-123.320613,-123.317545,-123.478455
-123.320613,-123.482025,-123.478455
-123.159190,-123.156625,-123.317545
-123.159190,-123.320613,-123.317545
-122.997760,-122.995697,-123.156625
-122.997760,-123.159190,-123.156625
-122.836323,-122.834762,-122.995697
-122.836323,-122.997760,-122.995697
-122.674880,-122.673823,-122.834762
-122.674880,-122.836323,-122.834762
-122.513435,-122.512880,-122.673823
-122.513435,-122.674880,-122.673823
-122.351988,-122.351935,-122.512880
-122.351988,-122.513435,-122.512880
-122.190540,-122.190990,-122.351935
-122.190540,-122.351988,-122.351935
-122.029094,-122.030047,-122.190990
-122.029094,-122.190540,-122.190990
-121.867651,-121.869107,-122.030047
-121.867651,-122.029094,-122.030047
-121.706213,-121.708171,-121.869107
-121.706213,-121.867651,-121.869107
-121.544781,-121.547242,-121.708171
-121.544781,-121.706213,-121.708171
-121.383356,-121.386320,-121.547242
-121.383356,-121.544781,-121.547242
-121.225407,-121.383356,-121.386320
-126.531819,-126.518870,-126.692207
-126.371391,-126.358933,-126.518870
-126.371391,-126.531819,-126.518870
-126.210924,-126.198958,-126.358933
-126.210924,-126.371391,-126.358933
-126.050419,-126.038946,-126.198958
-126.050419,-126.210924,-126.198958
-125.889877,-125.878897,-126.038946
-125.889877,-126.050419,-126.038946
-125.729301,-125.718815,-125.878897
-125.729301,-125.889877,-125.878897
-125.568691,-125.558699,-125.718815
-125.568691,-125.729301,-125.718815
-125.408050,-125.398552,-125.558699
-125.408050,-125.568691,-125.558699
-125.247379,-125.238376,-125.398552
-125.247379,-125.408050,-125.398552
-125.086679,-125.078171,-125.238376
-125.086679,-125.247379,-125.238376
-124.925952,-124.917940,-125.078171
-124.925952,-125.086679,-125.078171
-124.765200,-124.757684,-124.917940
-124.765200,-124.925952,-124.917940
-124.604424,-124.597404,-124.757684
-124.604424,-124.765200,-124.757684
-124.443625,-124.437102,-124.597404
-124.443625,-124.604424,-124.597404
-124.282806,-124.276780,-124.437102
-124.282806,-124.443625,-124.437102
-124.121968,-124.116438,-124.276780
-124.121968,-124.282806,-124.276780
-123.961112,-123.956080,-124.116438
-123.961112,-124.121968,-124.116438
-123.800240,-123.795705,-123.956080
-123.800240,-123.961112,-123.956080
-123.639354,-123.635317,-123.795705
-123.639354,-123.800240,-123.795705
-123.478455,-123.474916,-123.635317
-123.478455,-123.639354,-123.635317
-123.317545,-123.314503,-123.474916
-123.317545,-123.478455,-123.474916
-123.156625,-123.154081,-123.314503
-123.156625,-123.317545,-123.314503
-122.995697,-122.993651,-123.154081
-122.995697,-123.156625,-123.154081
-122.834762,-122.833215,-122.993651
-122.834762,-122.995697,-122.993651
-122.673823,-122.672774,-122.833215
-122.673823,-122.834762,-122.833215
-122.512880,-122.512329,-122.672774
-122.512880,-122.673823,-122.672774
-122.351935,-122.351883,-122.512329
-122.351935,-122.512880,-122.512329
-122.190990,-122.191437,-122.351883
-122.190990,-122.351935,-122.351883
-122.030047,-122.030992,-122.191437
-122.030047,-122.190990,-122.191437
-121.869107,-121.870550,-122.030992
-121.869107,-122.030047,-122.030992
-121.708171,-121.710113,-121.870550
-121.708171,-121.869107,-121.870550
-121.547242,-121.549681,-121.710113
-121.547242,-121.708171,-121.710113
-121.386320,-121.389258,-121.549681
-121.386320,-121.547242,-121.549681
-121.225407,-121.228843,-121.389258
-121.225407,-121.386320,-121.389258
-126.358933,-126.346583,-126.506032
-126.358933,-126.518870,-126.506032
-126.198958,-126.187096,-126.346583
-126.198958,-126.358933,-126.346583
-126.038946,-126.027572,-126.187096
-126.038946,-126.198958,-126.187096
-125.878897,-125.868012,-126.027572
-125.878897,-126.038946,-126.027572
-125.718815,-125.708419,-125.868012
-125.718815,-125.878897,-125.868012
-125.558699,-125.548793,-125.708419
-125.558699,-125.718815,-125.708419
-125.398552,-125.389137,-125.548793
-125.398552,-125.558699,-125.548793
-125.238376,-125.229451,-125.389137
-125.238376,-125.398552,-125.389137
-125.078171,-125.069737,-125.229451
-125.078171,-125.238376,-125.229451
-124.917940,-124.909997,-125.069737
-124.917940,-125.078171,-125.069737
-124.757684,-124.750232,-124.909997
-124.757684,-124.917940,-124.909997
-124.597404,-124.590444,-124.750232
-124.597404,-124.757684,-124.750232
