-127.177197,49.353981
-127.237128,49.404582
-127.013187,49.360733
-127.072960,49.411424
-126.849129,49.367255
-126.908742,49.418035
-126.685022,49.373546
-126.744476,49.424414
-126.520870,49.379605
-126.580163,49.430562
-126.356675,49.385432
-126.415806,49.436477
-126.192437,49.391028
-126.251406,49.442161
-126.028158,49.396391
-126.086965,49.447612
-125.863840,49.401522
-125.922484,49.452830
-125.699486,49.406421
-125.757965,49.457815
-125.535096,49.411087
-125.593410,49.462568
-125.370672,49.415520
-125.428820,49.467087
-125.206216,49.419719
-125.264198,49.471372
-125.041730,49.423686
-125.099544,49.475424
-124.877215,49.427419
-124.934862,49.479242
-124.712673,49.430919
-124.770152,49.482827
-124.548107,49.434185
-124.605416,49.486177
-124.383516,49.437217
-124.440656,49.489293
-124.218905,49.440016
-124.275873,49.492175
-124.054273,49.442580
-124.111070,49.494822
-123.889623,49.444910
-123.946248,49.497235
-123.724957,49.447006
-123.781409,49.499413
-123.560276,49.448868
-123.616555,49.501356
-123.395582,49.450495
-123.451687,49.503065
-123.230876,49.451888
-123.286807,49.504538
-123.092796,49.399778
-127.600181,49.202664
-127.488474,49.181136
-127.548495,49.231573
-127.325087,49.188310
-127.384954,49.238836
-127.161649,49.195254
-127.221359,49.245870
-126.998161,49.201969
-127.057715,49.252674
-126.834625,49.208455
-126.894021,49.259249
-126.671042,49.214710
-126.730279,49.265593
-126.507414,49.220735
-126.566492,49.271706
-126.343742,49.226531
-126.402660,49.277589
-126.180029,49.232095
-126.238786,49.283241
-126.016276,49.237429
-126.074872,49.288661
-125.852484,49.242531
-125.910918,49.293851
-125.688656,49.247402
-125.746927,49.298808
-125.524793,49.252042
-125.582900,49.303534
-125.360896,49.256451
-125.418839,49.308028
-125.196968,49.260627
-125.254746,49.312290
-125.033010,49.264572
-125.090623,49.316319
-124.869024,49.268284
-124.926470,49.320116
-124.705011,49.271765
-124.762290,49.323680
-124.540974,49.275012
-124.598085,49.327012
-124.376913,49.278028
-124.433856,49.330110
-124.212831,49.280811
-124.269605,49.332976
-124.048730,49.283361
-124.105333,49.335609
-123.884610,49.285678
-123.941043,49.338008
-123.720474,49.287762
-123.776737,49.340174
-123.556324,49.289613
-123.612415,49.342106
-123.392161,49.291232
-123.448079,49.343806
-123.227987,49.292617
-123.283732,49.345271
-123.063803,49.293769
-123.119375,49.346503
-122.899612,49.294687
-122.955009,49.347501
-122.735415,49.295373
-122.790637,49.348266
-122.598298,49.242668
-127.472029,49.022479
-127.531830,49.072933
-127.309158,49.029613
-127.368805,49.080156
-127.146237,49.036519
-127.205729,49.087151
-126.983266,49.043197
-127.042603,49.093917
-126.820248,49.049646
-126.879428,49.100455
-126.657184,49.055867
-126.716207,49.106764
-126.494075,49.061859
-126.552940,49.112843
-126.330923,49.067622
-126.389630,49.118693
-126.167730,49.073156
-126.226278,49.124314
-126.004498,49.078459
-126.062885,49.129704
-125.841228,49.083534
-125.899454,49.134865
-125.677921,49.088378
-125.735986,49.139795
-125.514580,49.092992
-125.572483,49.144494
-125.351207,49.097376
-125.408946,49.148963
-125.187802,49.101529
-125.245378,49.153201
-125.024367,49.105452
-125.081779,49.157208
-124.860905,49.109144
-124.918152,49.160984
-124.697417,49.112605
-124.754498,49.164528
-124.533904,49.115834
-124.590819,49.167841
-124.370368,49.118833
-124.427116,49.170923
-124.206812,49.121600
-124.263392,49.173773
-124.043235,49.124136
-124.099647,49.176390
-123.879642,49.126440
-123.935884,49.178776
-123.716032,49.128513
-123.772105,49.180930
-123.552407,49.130354
-123.608310,49.182852
-123.388771,49.131963
-123.444503,49.184542
-123.225123,49.133341
-123.280683,49.185999
-123.061466,49.134486
-123.116854,49.187224
-122.897801,49.135400
-122.953017,49.188217
-122.734131,49.136081
-122.789173,49.188977
-122.570456,49.136531
-122.625325,49.189505
-122.406779,49.136748
-122.461473,49.189800
-122.243101,49.136734
-122.297621,49.189863
-122.106948,49.083446
-127.404292,48.892651
-127.293368,48.870908
-127.352798,48.921467
-127.130959,48.877776
-127.190236,48.928423
-126.968502,48.884417
-127.027624,48.935152
-126.805997,48.890831
-126.864964,48.941654
-126.643447,48.897017
-126.702258,48.947927
-126.480852,48.902976
-126.539507,48.953973
-126.318216,48.908707
-126.376713,48.959791
-126.155539,48.914209
-126.213878,48.965380
-125.992823,48.919484
-126.051003,48.970740
-125.830070,48.924530
-125.888091,48.975872
-125.667281,48.929347
-125.725141,48.980775
-125.504458,48.933936
-125.562157,48.985448
-125.341602,48.938295
-125.399140,48.989892
-125.178716,48.942426
-125.236092,48.994107
-125.015800,48.946326
-125.073013,48.998092
-124.852857,48.949998
-124.909907,49.001846
-124.689889,48.953439
-124.746774,49.005371
-124.526896,48.956651
-124.583616,49.008666
-124.363881,48.959633
-124.420435,49.011730
-124.200844,48.962385
-124.257233,49.014564
-124.037789,48.964907
-124.094011,49.017167
-123.874716,48.967198
-123.930770,49.019540
-123.711628,48.969259
-123.767514,49.021682
-123.548525,48.971090
-123.604242,49.023593
-123.385410,48.972690
-123.440958,49.025273
-123.222284,48.974060
-123.277662,49.026722
-123.059149,48.975199
-123.114356,49.027941
-122.896006,48.976108
-122.951042,49.028928
-122.732858,48.976785
-122.787722,49.029684
-122.569706,48.977232
-122.624397,49.030209
-122.406551,48.977449
-122.461070,49.030503
-122.243395,48.977434
-122.297741,49.030565
-122.080241,48.977189
-122.134412,49.030397
-121.944695,48.923709
-127.277716,48.712196
-127.336931,48.762770
-127.115815,48.719025
-127.174877,48.769687
-126.953866,48.725629
-127.012775,48.776379
-126.791870,48.732007
-126.850625,48.782845
-126.629829,48.738160
-126.688430,48.789084
-126.467745,48.744085
-126.526191,48.795096
-126.305620,48.749784
-126.363909,48.800881
-126.143454,48.755257
-126.201587,48.806439
-125.981250,48.760502
-126.039225,48.811770
-125.819009,48.765520
-125.876826,48.816874
-125.656733,48.770311
-125.714391,48.821749
-125.494423,48.774874
-125.551922,48.826397
-125.332081,48.779209
-125.389420,48.830816
-125.169709,48.783316
-125.226887,48.835007
-125.007308,48.787195
-125.064324,48.838970
-124.844880,48.790846
-124.901734,48.842704
-124.682427,48.794269
-124.739118,48.846209
-124.519949,48.797463
-124.576477,48.849485
-124.357450,48.800428
-124.413813,48.852532
-124.194930,48.803165
-124.251128,48.855350
-124.032391,48.805673
-124.088424,48.857939
-123.869834,48.807951
-123.925701,48.860299
-123.707263,48.810001
-123.762963,48.862429
-123.544677,48.811822
-123.600210,48.864329
-123.382079,48.813413
-123.437444,48.866000
-123.219470,48.814775
-123.274666,48.867441
-123.056852,48.815908
-123.111880,48.868653
-122.894227,48.816811
-122.949085,48.869634
-122.731596,48.817485
-122.786284,48.870386
-122.568961,48.817930
-122.623478,48.870908
-122.406324,48.818145
-122.460669,48.871200
-122.243686,48.818131
-122.297860,48.871263
-122.081049,48.817887
-122.135050,48.871095
-121.918415,48.817413
-121.972242,48.870698
-121.783472,48.763744
-127.049457,48.588943
-126.939357,48.566834
-126.998055,48.617598
-126.777866,48.573177
-126.836412,48.624028
-126.616331,48.579295
-126.674723,48.630232
-126.454752,48.585188
-126.512991,48.636211
-126.293133,48.590855
-126.351217,48.641965
-126.131475,48.596297
-126.189403,48.647492
-125.969778,48.601513
-126.027550,48.652793
-125.808045,48.606504
-125.865660,48.657868
-125.646277,48.611268
-125.703735,48.662717
-125.484476,48.615805
-125.541776,48.667339
-125.322643,48.620117
-125.379784,48.671733
-125.160781,48.624201
-125.217762,48.675901
-124.998890,48.628059
-125.055711,48.679842
-124.836972,48.631689
-124.893632,48.683555
-124.675029,48.635093
-124.731528,48.687041
-124.513063,48.638269
-124.569400,48.690299
-124.351075,48.641218
-124.407249,48.693329
-124.189066,48.643940
-124.245077,48.696132
-124.027039,48.646433
-124.082885,48.698706
-123.864995,48.648700
-123.920677,48.701053
-123.702935,48.650738
-123.758452,48.703171
-123.540862,48.652548
-123.596213,48.705061
-123.378776,48.654131
-123.433961,48.706722
-123.216680,48.655485
-123.271697,48.708155
-123.054576,48.656612
-123.109425,48.709360
-122.892463,48.657510
-122.947144,48.710336
-122.730346,48.658180
-122.784858,48.711084
-122.568224,48.658623
-122.622567,48.711603
-122.406100,48.658836
-122.460273,48.711894
-122.243975,48.658822
-122.297977,48.711956
-122.081851,48.658580
-122.135683,48.711789
-121.919730,48.658109
-121.973390,48.711394
-121.757613,48.657410
-121.811100,48.710770
-121.623267,48.603554
-126.873676,48.436628
-126.763983,48.414339
-126.822321,48.465204
-126.602949,48.420423
-126.661135,48.471374
-126.441872,48.426283
-126.499906,48.477320
-126.280755,48.431919
-126.338635,48.483041
-126.119599,48.437331
-126.177325,48.488538
-125.958405,48.442518
-126.015976,48.493810
-125.797176,48.447481
-125.854591,48.498857
-125.635912,48.452219
-125.693171,48.503679
-125.474615,48.456731
-125.531718,48.508275
-125.313288,48.461019
-125.370232,48.512645
-125.151930,48.465080
-125.208717,48.516790
-124.990545,48.468917
-125.047173,48.520709
-124.829133,48.472527
-124.885601,48.524401
-124.667697,48.475912
-124.724005,48.527868
-124.506237,48.479071
-124.562384,48.531108
-124.344755,48.482003
-124.400741,48.534121
-124.183254,48.484709
-124.239078,48.536908
-124.021734,48.487189
-124.077395,48.539468
-123.860198,48.489443
-123.915696,48.541802
-123.698646,48.491470
-123.753980,48.543908
-123.537080,48.493270
-123.592250,48.545788
-123.375503,48.494844
-123.430508,48.547440
-123.213915,48.496191
-123.268754,48.548865
-123.052319,48.497311
-123.106992,48.550063
-122.890715,48.498205
-122.945221,48.551034
-122.729106,48.498871
-122.783445,48.551777
-122.567493,48.499311
-122.621663,48.552294
-122.405877,48.499524
-122.459880,48.552583
-122.244261,48.499509
-122.298094,48.552644
-122.082646,48.499268
-122.136310,48.552478
-121.921033,48.498800
-121.974527,48.552085
-121.759424,48.498105
-121.812747,48.551465
-121.597821,48.497184
-121.650974,48.550617
-121.464067,48.443143
-126.698971,48.284011
-126.589683,48.261544
-126.647664,48.312508
-126.429104,48.267372
-126.486934,48.318421
-126.268484,48.272977
-126.326162,48.324111
-126.107826,48.278358
-126.165351,48.329578
-125.947131,48.283517
-126.004503,48.334820
-125.786401,48.288452
-125.843618,48.339839
-125.625637,48.293164
-125.682699,48.344634
-125.464840,48.297651
-125.521747,48.349205
-125.304013,48.301915
-125.360763,48.353551
-125.143156,48.305954
-125.199750,48.357673
-124.982272,48.309769
-125.038708,48.361570
-124.821362,48.313360
-124.877640,48.365242
-124.660427,48.316726
-124.716547,48.368689
-124.499470,48.319867
-124.555430,48.371911
-124.338491,48.322783
-124.394291,48.374908
-124.177492,48.325474
-124.233131,48.377680
-124.016475,48.327941
-124.071953,48.380225
-123.855442,48.330182
-123.910758,48.382546
-123.694394,48.332197
-123.749547,48.384641
-123.533332,48.333988
-123.588322,48.386510
-123.372258,48.335553
-123.427085,48.388153
-123.211174,48.336892
-123.265837,48.389570
-123.050082,48.338006
-123.104579,48.390762
-122.888982,48.338895
-122.943314,48.391727
-122.727877,48.339557
-122.782043,48.392466
-122.566768,48.339995
-122.620768,48.392980
-122.405657,48.340206
-122.459490,48.393267
-122.244545,48.340192
-122.298210,48.393328
-122.083434,48.339952
-122.136931,48.393163
-121.922325,48.339487
-121.975654,48.392772
-121.761220,48.338796
-121.814380,48.392156
-121.600122,48.337879
-121.653112,48.391313
-121.439030,48.336737
-121.491850,48.390244
-121.305862,48.282515
-126.525331,48.131097
-126.416445,48.108453
-126.474074,48.159516
-126.256319,48.114027
-126.313797,48.165174
-126.096155,48.119379
-126.153481,48.170610
-125.935955,48.124509
-125.993128,48.175824
-125.775719,48.129417
-125.832740,48.180815
-125.615450,48.134102
-125.672318,48.185584
-125.455150,48.138565
-125.511862,48.190129
-125.294818,48.142805
-125.351376,48.194451
-125.134459,48.146822
-125.190861,48.198550
-124.974071,48.150616
-125.030317,48.202425
-124.813658,48.154187
-124.869748,48.206077
-124.653221,48.157534
-124.709153,48.209505
-124.492761,48.160658
-124.548535,48.212710
-124.332281,48.163558
-124.387896,48.215690
-124.171780,48.166234
-124.227236,48.218446
-124.011262,48.168687
-124.066558,48.220978
-123.850728,48.170915
-123.905863,48.223285
-123.690178,48.172920
-123.745153,48.225368
-123.529616,48.174700
-123.584428,48.227227
-123.369041,48.176257
-123.423692,48.228861
-123.208457,48.177589
-123.262944,48.230271
-123.047864,48.178697
-123.102188,48.231455
-122.887264,48.179580
-122.941424,48.232415
-122.726659,48.180239
-122.780654,48.233151
-122.566049,48.180674
-122.619880,48.233661
-122.405438,48.180884
-122.459103,48.233947
-122.244826,48.180870
-122.298325,48.234008
-122.084215,48.180632
-122.137547,48.233844
-121.923606,48.180169
-121.976771,48.233455
-121.763001,48.179482
-121.815999,48.232842
-121.602402,48.178570
-121.655232,48.232003
-121.441810,48.177435
-121.494471,48.230940
-121.281227,48.176074
-121.333719,48.229653
-126.403896,47.949528
-126.461325,48.000603
-126.244259,47.955071
-126.301538,48.006230
-126.084585,47.960393
-126.141714,48.011636
-125.924875,47.965495
-125.981852,48.016821
-125.765130,47.970376
-125.821956,48.021785
-125.605352,47.975035
-125.662026,48.026527
-125.445543,47.979473
-125.502063,48.031047
-125.285703,47.983690
-125.342071,48.035345
-125.125836,47.987684
-125.182049,48.039422
-124.965941,47.991457
-125.021999,48.043276
-124.806021,47.995008
-124.861923,48.046907
-124.646077,47.998337
-124.701823,48.050316
-124.486111,48.001443
-124.541701,48.053503
-124.326124,48.004327
-124.381556,48.056466
-124.166118,48.006989
-124.221392,48.059207
-124.006094,48.009428
-124.061210,48.061725
-123.846054,48.011644
-123.901010,48.064020
-123.685999,48.013638
-123.740796,48.066091
-123.525931,48.015408
-123.580568,48.067940
-123.365852,48.016956
-123.420328,48.069565
-123.205763,48.018281
-123.260077,48.070966
-123.045665,48.019383
-123.099818,48.072145
-122.885561,48.020261
-122.939550,48.073099
-122.725451,48.020917
-122.779277,48.073831
-122.565337,48.021349
-122.619000,48.074338
-122.405221,48.021558
-122.458720,48.074622
-122.245105,48.021544
-122.298439,48.074683
-122.084989,48.021307
-122.138158,48.074520
-121.924876,48.020847
-121.977879,48.074133
-121.764766,48.020164
-121.817604,48.073523
-121.604662,48.019257
-121.657333,48.072690
-121.444566,48.018127
-121.497069,48.071632
-121.284478,48.016775
-121.336814,48.070352
-126.340447,47.818948
-126.232303,47.796108
-126.289385,47.847280
-126.073114,47.801401
-126.130047,47.852656
-125.913890,47.806474
-125.970673,47.857812
-125.754631,47.811328
-125.811265,47.862748
-125.595340,47.815962
-125.651823,47.867464
-125.436018,47.820375
-125.492349,47.871959
-125.276667,47.824568
-125.332845,47.876234
-125.117287,47.828541
-125.173312,47.880287
-124.957881,47.832293
-125.013752,47.884120
-124.798450,47.835824
-124.854167,47.887732
-124.638995,47.839135
-124.694557,47.891122
-124.479518,47.842224
-124.534925,47.894291
-124.320021,47.845092
-124.375271,47.897238
-124.160504,47.847739
-124.215598,47.899964
-124.000970,47.850164
-124.055907,47.902468
-123.841420,47.852368
-123.896200,47.904750
-123.681856,47.854351
-123.736477,47.906810
-123.522279,47.856112
-123.576741,47.908648
-123.362691,47.857651
-123.416993,47.910264
-123.203092,47.858968
-123.257235,47.911658
-123.043486,47.860064
-123.097467,47.912829
-122.883872,47.860938
-122.937693,47.913779
-122.724253,47.861589
-122.777912,47.914506
-122.564631,47.862019
-122.618128,47.915011
-122.405006,47.862227
-122.458340,47.915293
-122.245381,47.862214
-122.298552,47.915354
-122.085756,47.861978
-122.138764,47.915192
-121.926134,47.861520
-121.978977,47.914807
-121.766516,47.860841
-121.819194,47.914200
-121.606903,47.859939
-121.659416,47.913371
-121.447298,47.858816
-121.499645,47.912320
-121.313778,47.884261
-126.220449,47.637138
-126.277337,47.688322
-126.061742,47.642402
-126.118481,47.693669
-125.902999,47.647448
-125.959590,47.698797
-125.744223,47.652274
-125.800665,47.703705
-125.585415,47.656882
-125.641707,47.708395
-125.426576,47.661272
-125.482718,47.712865
-125.267708,47.665442
-125.323698,47.717116
-125.108812,47.669392
-125.164651,47.721148
-124.949890,47.673124
-125.005577,47.724959
-124.790943,47.676635
-124.846477,47.728551
-124.631973,47.679927
-124.687353,47.731922
-124.472981,47.683000
-124.528207,47.735073
-124.313969,47.685852
-124.369041,47.738004
-124.154939,47.688484
-124.209855,47.740715
-123.995891,47.690896
-124.050651,47.743205
-123.836827,47.693088
-123.891430,47.745474
-123.677749,47.695059
-123.732195,47.747523
-123.518658,47.696810
-123.572947,47.749351
-123.359556,47.698341
-123.413687,47.750958
-123.200445,47.699651
-123.254417,47.752344
-123.041325,47.700741
-123.095138,47.753510
-122.882198,47.701609
-122.935851,47.754454
-122.723066,47.702258
-122.776559,47.755177
-122.563931,47.702685
-122.617263,47.755679
-122.404793,47.702892
-122.457964,47.755960
-122.245655,47.702878
-122.298664,47.756020
-122.086517,47.702644
-122.139364,47.755859
-121.927382,47.702189
-121.980066,47.755476
-121.768251,47.701513
-121.820772,47.754873
-121.609125,47.700616
-121.661482,47.754048
-121.450006,47.699499
-121.502199,47.753003
-126.157882,47.506429
-126.050467,47.483397
-126.107014,47.534675
-125.892202,47.488414
-125.948602,47.539775
-125.733904,47.493214
-125.790156,47.544656
-125.575574,47.497797
-125.631678,47.549320
-125.417215,47.502162
-125.473169,47.553766
-125.258826,47.506309
-125.314630,47.557993
-125.100410,47.510238
-125.156064,47.562002
-124.941968,47.513949
-124.997471,47.565793
-124.783501,47.517441
-124.838853,47.569364
-124.625012,47.520715
-124.680211,47.572717
-124.466501,47.523770
-124.521548,47.575851
-124.307970,47.526606
-124.362863,47.578766
-124.149421,47.529224
-124.204160,47.581461
-123.990855,47.531623
-124.045439,47.583938
-123.832273,47.533802
-123.886702,47.586195
-123.673677,47.535763
-123.727951,47.588232
-123.515068,47.537504
-123.569186,47.590050
-123.356449,47.539026
-123.410409,47.591648
-123.197820,47.540329
-123.251623,47.593026
-123.039182,47.541413
-123.092828,47.594185
-122.880538,47.542277
-122.934025,47.595124
-122.721889,47.542922
-122.775217,47.595843
-122.563237,47.543347
-122.616405,47.596343
-122.404582,47.543553
-122.457591,47.596622
-122.245926,47.543539
-122.298775,47.596682
-122.087272,47.543306
-122.139959,47.596521
-121.928619,47.542853
-121.981145,47.596141
-121.769971,47.542181
-121.822335,47.595541
-121.611328,47.541289
-121.663530,47.594721
-121.452691,47.540178
-121.504730,47.593681
-126.039288,47.324385
-126.095645,47.375675
-125.881497,47.329375
-125.937708,47.380746
-125.723673,47.334148
-125.779738,47.385601
-125.565818,47.338706
-125.621735,47.390239
-125.407933,47.343047
-125.463702,47.394660
-125.250020,47.347171
-125.305640,47.398864
-125.092079,47.351078
-125.147550,47.402851
-124.934113,47.354768
-124.989435,47.406621
-124.776123,47.358241
-124.831294,47.410173
-124.618110,47.361497
-124.673130,47.413507
-124.460076,47.364535
-124.514945,47.416623
-124.302023,47.367356
-124.356739,47.419522
-124.143951,47.369959
-124.198514,47.422203
-123.985862,47.372344
-124.040272,47.424665
-123.827758,47.374512
-123.882014,47.426910
-123.669640,47.376462
-123.723742,47.428936
-123.511509,47.378194
-123.565457,47.430744
-123.353368,47.379707
-123.407160,47.432333
-123.195217,47.381003
-123.248853,47.433704
-123.037058,47.382080
-123.090538,47.434856
-122.878893,47.382940
-122.932215,47.435790
-122.720723,47.383581
-122.773887,47.436505
-122.562549,47.384004
-122.615555,47.437002
-122.404372,47.384208
-122.457221,47.437280
-122.246196,47.384195
-122.298885,47.437339
-122.088020,47.383963
-122.140549,47.437179
-121.929846,47.383513
-121.982216,47.436801
-121.771676,47.382844
-121.823885,47.436205
-121.613512,47.381958
-121.665560,47.435389
-121.455354,47.380853
-121.507240,47.434355
-126.028204,47.165366
-126.084373,47.216668
-125.870883,47.170329
-125.926907,47.221712
-125.713529,47.175076
-125.769408,47.226540
-125.556145,47.179608
-125.611877,47.231152
-125.398731,47.183925
-125.454316,47.235549
-125.241289,47.188027
-125.296727,47.239730
-125.083820,47.191912
-125.139110,47.243694
-124.926326,47.195582
-124.981467,47.247443
-124.768808,47.199036
-124.823800,47.250975
-124.611267,47.202274
-124.666110,47.254291
-124.453706,47.205295
-124.508399,47.257391
-124.296126,47.208100
-124.350667,47.260273
-124.138527,47.210689
-124.192917,47.262939
-123.980912,47.213061
-124.035150,47.265388
-123.823281,47.215217
-123.877367,47.267620
-123.665637,47.217156
-123.719569,47.269635
-123.507981,47.218878
-123.561759,47.271433
-123.350313,47.220384
-123.403938,47.273013
-123.192637,47.221672
-123.246107,47.274377
-123.034952,47.222744
-123.088267,47.275523
-122.877262,47.223598
-122.930421,47.276451
-122.719566,47.224236
-122.772569,47.277163
-122.561866,47.224656
-122.614712,47.277656
-122.404165,47.224860
-122.456854,47.277933
-122.246463,47.224846
-122.298994,47.277992
-122.088761,47.224616
-122.141134,47.277833
-121.931062,47.224168
-121.983277,47.277457
-121.773367,47.223503
-121.825422,47.276864
-121.615677,47.222622
-121.667572,47.276053
-121.483848,47.248277
-125.966733,47.034517
-125.860360,47.011277
-125.916198,47.062671
-125.703472,47.015998
-125.759166,47.067472
-125.546554,47.020505
-125.602103,47.072059
-125.389607,47.024798
-125.445010,47.076431
-125.232632,47.028877
-125.287889,47.080589
-125.075631,47.032741
-125.130741,47.084532
-124.918604,47.036391
-124.973567,47.088260
-124.761555,47.039825
-124.816370,47.091773
-124.604483,47.043045
-124.659150,47.095071
-124.447391,47.046050
-124.501908,47.098153
-124.290279,47.048840
-124.344647,47.101020
-124.133149,47.051414
-124.187367,47.103671
-123.976004,47.053773
-124.030071,47.106106
-123.818843,47.055917
-123.872759,47.108326
-123.661669,47.057845
-123.715433,47.110330
-123.504482,47.059558
-123.558094,47.112117
-123.347285,47.061055
-123.400744,47.113689
-123.190079,47.062337
-123.243384,47.115045
-123.032865,47.063402
-123.086016,47.116185
-122.875644,47.064252
-122.928641,47.117108
-122.718419,47.064886
-122.771261,47.117815
-122.561190,47.065304
-122.613877,47.118306
-122.403959,47.065507
-122.456490,47.118581
-122.246727,47.065493
-122.299102,47.118640
-122.089496,47.065264
-122.141714,47.118482
-121.932268,47.064819
-121.984328,47.118108
-121.775043,47.064158
-121.826946,47.117518
-121.617823,47.063281
-121.669568,47.116712
-125.849926,46.852218
-125.905580,46.903623
-125.693500,46.856913
-125.749011,46.908398
-125.537045,46.861396
-125.592412,46.912960
-125.380560,46.865665
-125.435783,46.917308
-125.224049,46.869721
-125.279127,46.921443
-125.067511,46.873564
-125.122443,46.925364
-124.910949,46.877194
-124.965735,46.929072
-124.754363,46.880609
-124.809003,46.932565
-124.597756,46.883812
-124.652248,46.935844
-124.441129,46.886800
-124.495473,46.938910
-124.284482,46.889574
-124.338678,46.941761
-124.127818,46.892134
-124.181865,46.944397
-123.971137,46.894481
-124.025035,46.946819
-123.814442,46.896613
-123.868190,46.949027
-123.657734,46.898530
-123.711331,46.951019
-123.501013,46.900233
-123.554459,46.952797
-123.344282,46.901722
-123.397577,46.954360
-123.187542,46.902996
-123.240685,46.955709
-123.030795,46.904056
-123.083784,46.956842
-122.874040,46.904901
-122.926877,46.957760
-122.717282,46.905532
-122.769965,46.958464
-122.560519,46.905948
-122.613048,46.958952
-122.403755,46.906149
-122.456129,46.959225
-122.246990,46.906136
-122.299209,46.959284
-122.090225,46.905908
-122.142289,46.959127
-121.933463,46.905465
-121.985371,46.958755
-121.776705,46.904807
-121.828457,46.958168
-121.619952,46.903935
-121.671546,46.957366
-125.789287,46.721246
-125.683613,46.697823
-125.738942,46.749318
-125.527616,46.702281
-125.582803,46.753855
-125.371591,46.706526
-125.426634,46.758179
-125.215538,46.710560
-125.270438,46.762291
-125.059460,46.714382
-125.114216,46.766191
-124.903358,46.717991
-124.957969,46.769878
-124.747233,46.721388
-124.801698,46.773352
-124.591086,46.724573
-124.645406,46.776613
-124.434920,46.727545
-124.489092,46.779661
-124.278734,46.730304
-124.332760,46.782497
-124.122531,46.732850
-124.176409,46.785119
-123.966312,46.735183
-124.020042,46.787527
-123.810079,46.737303
-123.863660,46.789722
-123.653832,46.739210
-123.707264,46.791704
-123.497574,46.740904
-123.550856,46.793472
-123.341305,46.742384
-123.394437,46.795027
-123.185027,46.743652
